Handcrafted Weights	78	1.0
MCTS	78	0.5
Aai	79	3.0
NicoAi	79	0.0
Handcrafted Weights	79	0.5
MCTS	79	0.5
Aai	80	0.5
NicoAi	80	0.5
Handcrafted Weights	80	0.0
MCTS	80	0.5
Aai	81	3.0
NicoAi	81	0.5
Handcrafted Weights	81	0.0
MCTS	81	0.5
Aai	82	1.0
NicoAi	82	0.5
Handcrafted Weights	82	0.5
MCTS	82	0.5
Aai	83	0.0
NicoAi	83	2.0
Handcrafted Weights	83	0.5
MCTS	83	1.0
Aai	84	1.0
NicoAi	84	0.5
Handcrafted Weights	84	0.0
MCTS	84	0.5
Aai	85	1.0
NicoAi	85	0.5
Handcrafted Weights	85	0.5
MCTS	85	0.5
Aai	86	0.5
NicoAi	86	0.5
Handcrafted Weights	86	0.0
MCTS	86	0.5
Aai	87	2.0
NicoAi	87	0.5
Handcrafted Weights	87	0.5
MCTS	87	1.0
Aai	88	3.0
NicoAi	88	0.0
Handcrafted Weights	88	0.0
MCTS	88	2.0
Aai	89	2.0
NicoAi	89	0.0
Handcrafted Weights	89	0.0
MCTS	89	0.0
Aai	90	3.0
NicoAi	90	2.0
Handcrafted Weights	90	0.0
MCTS	90	0.5
Aai	91	0.0
NicoAi	91	2.0
Handcrafted Weights	91	1.5
MCTS	91	0.5
Aai	92	1.0
NicoAi	92	0.5
Handcrafted Weights	92	0.5
MCTS	92	0.5
Aai	93	1.0
NicoAi	93	0.5
Handcrafted Weights	93	0.0
MCTS	93	0.5
Aai	94	1.0
NicoAi	94	0.5
Handcrafted Weights	94	0.0
MCTS	94	0.0
Aai	95	0.0
NicoAi	95	0.0
Handcrafted Weights	95	0.5
MCTS	95	0.5
Aai	96	1.0
NicoAi	96	0.5
Handcrafted Weights	96	0.5
MCTS	96	0.5
Aai	97	0.0
NicoAi	97	0.5
Handcrafted Weights	97	0.5
MCTS	97	0.5
Aai	98	0.0
NicoAi	98	0.5
Handcrafted Weights	98	0.0
MCTS	98	0.0
Aai	99	1.0
NicoAi	99	0.5
Handcrafted Weights	99	0.0
MCTS	99	0.5
Aai	100	2.0
NicoAi	100	2.0
Handcrafted Weights	100	0.5
MCTS	100	0.5
Aai	101	0.0
NicoAi	101	0.5
Handcrafted Weights	101	0.0
MCTS	101	0.5
Aai	102	3.0
NicoAi	102	0.5
Handcrafted Weights	102	0.5
MCTS	102	0.0
Aai	103	2.0
NicoAi	103	2.0
Handcrafted Weights	103	0.5
MCTS	103	0.5
Aai	104	0.0
NicoAi	104	2.0
Handcrafted Weights	104	0.0
MCTS	104	0.5
Aai	105	0.5
NicoAi	105	0.5
Handcrafted Weights	105	0.5
MCTS	105	0.5
Aai	106	2.0
NicoAi	106	0.5
Handcrafted Weights	106	1.5
MCTS	106	0.5
Aai	107	0.0
NicoAi	107	0.5
Handcrafted Weights	107	0.5
MCTS	107	2.0
Aai	108	1.0
NicoAi	108	0.5
Handcrafted Weights	108	0.5
MCTS	108	0.5
Aai	109	2.0
NicoAi	109	0.0
Handcrafted Weights	109	1.5
MCTS	109	2.0
Aai	110	0.0
NicoAi	110	0.5
Handcrafted Weights	110	0.0
MCTS	110	0.5
Aai	111	0.0
NicoAi	111	0.5
Handcrafted Weights	111	0.0
MCTS	111	2.0
Aai	112	1.0
NicoAi	112	0.5
Handcrafted Weights	112	0.5
MCTS	112	2.0
Aai	113	2.0
NicoAi	113	0.5
Handcrafted Weights	113	0.0
MCTS	113	0.5
Aai	114	0.0
NicoAi	114	0.5
Handcrafted Weights	114	0.5
MCTS	114	0.5
Aai	115	2.0
NicoAi	115	0.5
Handcrafted Weights	115	2.0
MCTS	115	2.0
Aai	116	1.0
NicoAi	116	0.5
Handcrafted Weights	116	0.5
MCTS	116	2.0
Aai	117	0.5
NicoAi	117	0.5
Handcrafted Weights	117	0.5
MCTS	117	0.0
Aai	118	3.0
NicoAi	118	0.5
Handcrafted Weights	118	0.5
MCTS	118	0.0
Aai	119	1.0
NicoAi	119	0.0
Handcrafted Weights	119	0.0
MCTS	119	0.0
Aai	120	2.0
NicoAi	120	0.0
Handcrafted Weights	120	0.0
MCTS	120	0.5
Aai	121	0.0
NicoAi	121	0.5
Handcrafted Weights	121	0.0
MCTS	121	0.5
Aai	122	0.0
NicoAi	122	2.0
Handcrafted Weights	122	1.0
MCTS	122	0.5
Aai	123	1.0
NicoAi	123	0.5
Handcrafted Weights	123	0.5
MCTS	123	0.5
Aai	124	0.5
NicoAi	124	0.5
Handcrafted Weights	124	1.5
MCTS	124	0.5
Aai	125	0.5
NicoAi	125	0.5
Handcrafted Weights	125	0.0
MCTS	125	0.5
Aai	126	1.0
NicoAi	126	0.5
Handcrafted Weights	126	0.0
MCTS	126	0.5
Aai	127	3.0
NicoAi	127	0.5
